DATA_VOLUME_WEEKDAYS,social_networks_and_messengers_count,DATA_VOLUME_WEEKENDS,CALCULATION_METHOD_ID,video_content_and_streaming_count,cloud_services_and_email_count,phone_value,device_type_rus_smartphone,ecommerce_score,device_type_rus_phone,online_services_and_digital_stores_count,lifetime,how_long_same_model,AVG_ARPU,SCORING,maps_and_transport_count,calls_count_in_weekdays,calls_count_in_weekends,dating_and_social_platforms_count,calls_count_out_weekdays,target
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,154.33333333,21.0,42.4977,2,0.0,10.65,9.38,0.0,5.13,5
69.01899999999999,266.06,41.497,0,77.06,52.97,3.0,True,1,False,0.13,43.4,18.0,79.768066667,3,0.42,0.78,0.88,0.0,1.3,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,147.2,25.0,44.999916667,0,0.0,0.78,0.25,0.0,2.26,6
47.65600000000001,131.77,126.803,0,43.45,72.88000000000001,3.0,True,0,False,0.0,91.1,25.0,75.164275,2,0.0,2.13,0.25,0.0,0.96,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,142.56666667,25.0,60.648716667,3,0.0,3.48,1.88,0.0,4.78,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,196.06666667,3.0,17.49975,0,0.0,0.0,0.0,0.0,0.0,5
146.899,381.15999999999997,156.063,1,85.1,519.13,3.0,True,1,False,9.32,172.6,25.0,99.483558333,3,0.19,2.7,0.5,0.0,3.13,4
13.626,54.45,0.586,0,5.97,76.77,3.0,True,1,False,0.0,42.0,16.0,283.082,2,0.0,0.7,0.0,0.0,3.65,5
110.259,914.6500000000001,70.191,1,47.06,382.84,3.0,True,1,False,0.1,79.966666667,25.0,124.76756667,3,0.0,3.43,0.88,0.0,4.74,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,27.433333333,25.0,3.957525,2,0.0,0.04,0.0,0.0,0.0,3
78.188,487.6499999999999,156.084,0,206.55,474.0,3.0,True,1,False,0.03,20.833333333,5.0,94.789375,3,0.0,2.61,1.0,0.0,2.78,3
67.172,201.76999999999998,55.666,0,21.48,101.71000000000001,3.0,True,0,False,0.0,46.466666667,3.0,44.14165,1,0.0,8.57,8.5,0.0,10.52,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,66.966666667,6.0,18.576733333,2,0.0,2.74,2.25,0.0,2.22,5
0.002,0.65,1.3530000000000002,0,5.26,1.65,3.0,True,0,False,0.0,214.86666667,13.0,49.939691667,1,0.0,4.52,4.0,0.0,10.09,5
11.050999999999998,37.03,6.725,0,6.39,141.23,3.0,True,0,False,0.0,38.966666667,20.0,78.8907,2,0.0,0.96,0.75,0.0,0.52,3
45.28,180.70999999999998,6.697,1,37.84,143.48,3.0,True,0,False,0.0,106.2,11.0,50.291641667,3,0.0,5.04,5.13,0.0,6.57,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,59.666666667,11.0,84.777791667,3,0.0,7.22,1.0,0.0,12.7,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,1,False,0.0,69.166666667,1.0,41.985791667,3,0.0,0.0,0.0,0.0,0.0,2
9.921,4.29,2.5340000000000003,1,0.0,14.32,3.0,True,0,False,0.0,207.96666667,25.0,116.045925,2,0.0,1.43,0.63,0.0,1.74,4
66.01100000000001,19.740000000000002,21.546,0,53.23,27.42,3.0,True,0,False,0.0,117.56666667,16.0,104.83311667,2,0.0,7.57,7.75,0.0,5.26,3
50.15600000000001,35.089999999999996,22.5,1,43.06,273.0,3.0,True,0,False,0.0,107.2,11.0,90.779283333,3,0.0,5.09,1.0,0.0,11.39,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,90.9,13.0,10.773158333,1,0.0,5.87,7.25,0.0,0.0,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,True,0.0,146.53333333,19.0,164.21143333,3,0.0,8.87,6.38,0.0,10.48,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,73.06666666699999,9.0,8.9216166667,0,0.0,0.09,0.0,0.0,0.0,6
3.857,15.81,0.242,0,3.77,73.16,3.0,True,0,False,0.06,118.56666667,21.0,52.45808333300001,1,0.0,0.13,0.0,0.0,0.26,3
45.92,97.07,41.309,1,31.1,301.60999999999996,3.0,True,1,False,2.03,144.6,20.0,52.675241667,1,0.0,3.35,1.13,0.0,4.3,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,16.8,15.0,48.498458333,1,0.0,4.09,2.75,0.0,7.09,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,94.4,22.0,30.627533333,1,0.0,5.61,1.25,0.0,7.13,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,72.966666667,16.0,66.18593333300001,1,0.0,8.74,3.75,0.0,4.39,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,169.76666667,25.0,36.061925,2,0.0,15.61,3.25,0.0,8.65,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,209.6,18.0,470.59479167,4,0.0,31.17,12.75,0.0,30.87,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,161.83333333,25.0,9.1129,2,0.0,1.48,0.0,0.0,1.65,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,53.8,4.0,19.6691,2,0.0,7.52,4.88,0.0,2.83,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,148.13333333,1.0,5.0360583333,0,0.0,1.43,2.5,0.0,1.43,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,134.03333333,25.0,43.469891667,1,0.0,0.39,2.75,0.0,0.26,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,161.43333333,16.0,216.337325,3,0.0,4.26,2.13,0.0,1.52,6
43.133,126.0,41.904,1,7.65,96.65,3.0,True,1,False,0.0,150.86666667,16.0,60.022183333,3,0.0,5.43,1.25,0.0,3.61,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,98.4,19.0,30.490258333000003,1,0.0,1.04,1.25,0.0,7.26,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,167.66666667,25.0,240.090525,3,0.0,14.74,9.13,0.0,7.83,5
4.7330000000000005,275.09999999999997,1.987,1,0.0,30.8,3.0,True,0,False,10.13,196.2,25.0,127.5042,3,0.81,20.61,6.88,0.0,17.7,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,170.26666667,7.0,18.582941667,2,0.0,3.52,2.88,0.0,3.0,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,66.366666667,9.0,30.719366667,2,0.0,1.04,1.0,0.0,0.26,3
45.007,118.43999999999998,76.515,0,19.65,105.28999999999999,3.0,True,1,False,0.0,144.46666667,3.0,70.041541667,3,0.0,0.35,0.0,0.0,3.0,4
24.47,145.67999999999998,11.695,0,11.74,86.1,3.0,True,0,False,0.1,142.3,18.0,3.513325,1,1.39,3.61,4.63,0.0,3.7,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,1,False,0.0,68.266666667,4.0,104.73964167,2,0.0,7.61,1.13,0.0,2.3,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,140.86666667,11.0,49.957475,1,0.0,0.39,0.25,0.0,0.04,3
36.425,325.85999999999996,36.821,1,12.23,320.52,3.0,True,0,False,0.0,130.06666667,14.0,108.506725,3,0.0,12.26,5.0,11.03,11.43,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,41.766666667,25.0,36.016375,0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,95.5,13.0,58.969183333,2,0.0,2.26,1.5,0.0,2.35,5
36.606,181.60000000000002,45.81,0,11.45,400.45000000000005,2.0,True,1,False,5.260000000000001,197.1,16.0,131.62675,4,0.0,24.52,4.75,0.0,9.43,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,142.86666667,7.0,16.39775,1,0.0,0.22,1.13,0.0,0.83,6
190.174,277.33000000000004,218.512,0,13.94,316.39,2.0,True,1,False,93.74,74.266666667,21.0,128.823625,4,9.42,4.61,0.88,0.0,5.52,3
38.332,107.35999999999999,4.452,0,18.16,70.03,2.0,True,1,False,0.0,159.33333333,2.0,73.64075,2,0.0,3.7,1.75,0.0,3.7,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,142.43333333,14.0,29.652841667,1,0.0,1.09,1.13,0.0,0.7,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,159.86666667,9.0,44.665816667,1,0.0,0.04,0.13,0.0,0.04,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,97.633333333,3.0,8.9773333333,1,0.0,3.04,1.88,0.0,1.7,3
9.635,100.63999999999999,115.617,0,3.39,59.230000000000004,3.0,True,1,False,0.0,46.6,12.0,63.325716667,2,0.0,4.78,1.5,0.0,0.65,2
269.237,375.65000000000003,45.172,0,81.36,1040.78,3.0,True,1,False,0.0,176.76666667,21.0,46.33308333300001,4,0.0,4.13,2.75,0.0,4.35,3
0.006,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,179.33333333,25.0,28.116691667,2,0.0,10.52,0.63,0.0,38.65,4
28.744,55.05,6.487,1,6.58,119.0,3.0,True,1,False,0.0,81.966666667,22.0,33.032325,3,0.0,1.43,3.13,0.0,1.87,5
8.86,46.68000000000001,19.597,1,4.06,43.35,2.0,True,1,False,29.39,156.66666667,21.0,41.845175,3,49.23,1.35,0.25,0.0,1.57,5
4.87,9.23,11.423,1,2.65,63.06,3.0,True,1,False,0.0,165.16666667,25.0,52.287591667,3,0.0,8.74,5.0,0.0,2.57,5
28.31,49.220000000000006,14.696,1,77.52,145.45,3.0,True,0,False,1.35,171.83333333,8.0,74.583516667,3,0.0,0.52,0.13,0.0,0.17,5
129.601,458.54,48.511,0,56.42,332.22,3.0,True,0,False,0.0,184.16666667,11.0,88.78359166700001,4,0.0,23.83,7.63,0.0,24.78,4
78.699,195.25,49.839,1,13.42,123.29,3.0,True,1,False,0.0,82.06666666699999,21.0,113.57468333,3,0.0,10.43,5.38,0.0,18.43,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,97.666666667,1.0,35.415483333000005,3,0.0,0.78,0.0,0.0,0.0,5
1.037,14.19,2.994,0,4.58,26.97,3.0,True,0,False,0.0,34.3,5.0,66.928891667,3,0.0,2.61,1.63,0.0,2.91,3
11.059,7.220000000000001,4.69,0,1.1,9.16,3.0,True,1,False,10.19,186.23333333,14.0,8.024575,2,0.52,0.22,0.38,0.0,0.17,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,215.4,25.0,36.540025,3,0.0,2.65,0.88,0.0,0.7,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,101.5,3.0,39.31145,0,0.0,0.13,0.25,0.0,0.3,5
156.79,665.09,156.668,0,15.58,125.0,2.0,True,1,False,135.29,109.8,21.0,198.09465833,4,65.32,24.0,21.75,0.0,26.04,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,24.166666667,2.0,43.256133333,0,0.0,11.65,7.0,0.0,10.04,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,65.033333333,5.0,47.165816667,1,0.0,0.48,0.25,0.0,0.0,1
166.62,104.95999999999998,15.309,0,62.65,132.22000000000003,3.0,True,1,False,0.03,8.733333333300001,8.0,75.576922222,2,0.0,1.48,1.5,0.0,2.26,1
304.272,420.32,161.33,0,78.26,151.09,4.0,False,1,False,0.29,82.7,12.0,68.511266667,1,0.0,6.61,5.5,2.9,8.65,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,67.266666667,16.0,26.784575,1,0.0,1.43,1.0,0.0,1.7,6
115.096,246.84,227.408,0,16.55,33.23,2.0,True,1,False,52.39,55.966666667,1.0,60.580975,3,3.77,11.35,5.13,0.0,5.87,3
20.73,33.58,31.274,0,28.1,79.28999999999999,3.0,True,1,False,0.19,34.3,9.0,115.72458333,3,0.0,10.65,10.38,0.0,19.13,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,118.33333333,25.0,38.629158333,0,0.0,0.74,1.25,0.0,0.74,5
69.437,70.49,109.188,0,3.84,105.80000000000001,3.0,True,1,False,0.03,37.3,12.0,36.916141667,1,0.0,2.39,1.75,0.0,2.52,4
18.531,50.9,15.49,1,17.39,54.74,3.0,True,1,False,0.0,162.03333333,25.0,50.653591667,3,0.0,14.0,5.38,0.0,11.83,5
6.857,116.03999999999999,14.219,1,12.39,125.35000000000001,3.0,True,0,False,0.0,59.2,12.0,39.348108333,1,0.0,3.91,1.5,0.0,2.87,4
7.3889999999999985,25.32,33.139,1,15.52,82.58,3.0,True,0,False,0.03,130.06666667,25.0,69.739833333,3,0.0,5.13,2.38,0.0,4.87,4
87.07,182.32,43.06,0,28.06,103.16,3.0,True,0,False,0.03,31.066666667,8.0,61.456508333,2,0.0,2.35,4.5,0.0,2.26,1
258.736,173.45000000000002,445.162,0,118.32,174.87,3.0,True,1,False,0.13,126.96666667,1.0,77.249108333,3,0.0,4.65,5.13,0.0,2.74,4
76.79,142.58,132.28799999999998,0,81.45,101.03,3.0,True,1,False,0.23,171.36666667,3.0,63.168033333,3,0.0,8.83,6.5,0.0,6.13,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,159.53333333,10.0,34.432658333,3,0.0,1.3,0.38,0.0,0.96,6
0.014,0.0,0.005,1,0.06,0.03,3.0,True,0,False,0.0,118.36666667,1.0,43.533725,3,0.0,7.39,4.75,0.0,7.7,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,173.7,25.0,80.553108333,3,0.0,19.26,9.75,0.0,3.43,5
0.664,5.009999999999999,0.777,1,0.87,6.13,3.0,True,1,False,0.0,85.6,23.0,36.204816667,1,0.0,8.48,7.25,0.0,15.91,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,177.53333333,11.0,51.833433333,3,0.0,1.39,0.25,0.0,1.57,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,51.3,24.0,40.373616667,1,0.0,8.65,3.0,0.0,5.09,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,157.53333333,25.0,40.1961,1,0.0,0.35,0.0,0.0,0.26,5
0.022,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,184.36666667,25.0,26.825558333000004,3,0.0,4.96,1.25,0.0,6.48,5
0.022,0.0,0.013,1,0.0,0.0,3.0,True,0,False,0.0,166.53333333,20.0,18.601975,1,0.0,6.74,4.25,0.0,1.74,4
59.463,298.42,85.779,1,28.52,125.16,3.0,True,1,False,0.0,74.3,7.0,54.820216667,3,0.0,7.35,2.0,0.0,3.26,3
7.037999999999999,50.58,18.466,1,10.9,111.47999999999999,3.0,True,0,False,0.0,113.26666667,25.0,131.09261667,3,0.0,14.3,10.88,0.0,10.35,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,177.5,3.0,44.19305,1,0.0,0.78,0.0,0.0,1.61,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,56.966666667,14.0,45.517016667,1,0.0,1.74,1.5,0.0,2.3,4
40.794,405.01000000000005,194.239,0,12.84,194.1,3.0,True,0,False,5.48,62.133333333,23.0,85.47971666699999,3,0.0,9.13,5.75,0.0,10.43,3
75.514,205.61999999999998,99.3,0,61.9,138.87,3.0,True,1,False,0.0,83.466666667,13.0,96.986583333,4,0.0,6.22,4.13,0.0,5.57,2
1.64,9.68,1.855,1,1.58,18.74,3.0,True,0,False,0.32,60.733333333,15.0,28.9542,1,0.0,0.04,0.5,0.0,0.04,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,77.733333333,25.0,174.888175,3,0.0,2.35,0.25,0.0,0.35,2
43.056,15.419999999999998,14.039,1,14.06,64.19,3.0,True,0,False,0.0,50.5,4.0,37.916016667,1,0.0,5.83,2.63,0.0,2.7,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,64.133333333,7.0,21.369233333,1,0.0,3.74,1.13,0.0,3.78,4
177.02200000000005,240.84,97.21,0,40.35,196.39,2.0,True,1,False,80.9,146.6,15.0,103.76911667,4,53.68,27.61,4.63,0.0,24.48,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,58.333333333,1.0,10.623325,1,0.0,0.52,0.88,0.0,0.91,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,89.633333333,11.0,35.207425,1,0.0,1.57,0.25,0.0,2.3,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,192.33333333,7.0,53.865341667,1,0.0,23.43,3.88,0.0,17.09,3
6.921,73.86,16.726,1,11.23,135.29,3.0,True,0,False,0.0,165.4,25.0,68.702733333,3,0.0,14.13,4.5,0.0,14.0,5
5.042,40.830000000000005,1.122,1,5.94,80.35000000000001,3.0,True,0,False,0.42,187.2,5.0,80.00495,3,0.0,13.09,1.75,0.0,8.04,5
15.495,108.89999999999999,25.292,0,6.84,86.97,3.0,True,1,False,0.0,24.333333333,24.0,27.28975,1,0.0,0.09,0.0,2.13,0.09,2
111.18,613.99,58.418,0,40.16,398.93000000000006,3.0,True,0,False,1.81,61.6,16.0,20.883291667,1,3.48,1.35,1.0,0.0,2.52,3
301.026,335.84000000000003,71.81,0,37.97,167.45999999999998,3.0,True,1,False,0.0,31.766666667,12.0,67.749991667,2,0.0,0.65,0.38,0.0,0.74,2
81.118,340.22,60.49800000000001,0,14.81,137.29000000000002,3.0,True,1,False,0.0,34.333333333,1.0,95.25065,2,0.0,1.57,0.5,0.0,2.22,1
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,57.066666667,25.0,48.42385,1,0.0,0.7,0.88,0.0,0.61,5
37.454,180.58,43.427,0,15.29,107.13,3.0,True,1,False,0.74,10.966666667,11.0,94.181172727,2,0.0,7.83,3.75,0.0,8.04,1
45.618,23.58,137.195,0,48.74,117.55,4.0,False,1,True,0.0,164.66666667,25.0,69.2048,2,0.0,13.65,10.25,0.0,16.13,5
30.387,33.900000000000006,1.7380000000000002,1,1.1,39.23,3.0,True,0,False,0.0,120.46666667,14.0,99.444658333,3,0.0,1.17,1.0,0.0,1.0,4
19.445,149.23000000000002,9.775,1,9.06,112.94,2.0,True,0,False,0.87,250.23333333,23.0,131.86286667,2,0.0,1.43,0.13,0.0,3.65,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,74.3,15.0,38.9743,2,0.0,3.91,2.63,0.0,3.65,4
22.266,25.0,9.637,0,1.65,33.839999999999996,3.0,True,0,False,0.0,141.9,6.0,32.707891667,1,0.0,0.39,0.63,0.0,0.87,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,64.2,25.0,37.353766667,0,0.0,5.91,6.25,0.0,9.22,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,206.5,25.0,61.612133333,2,0.0,2.13,2.38,0.0,4.35,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,160.73333333,25.0,47.791691667,0,0.0,3.96,1.13,0.0,4.26,6
2.086,18.869999999999997,0.0,0,3.48,16.84,3.0,True,1,False,0.0,118.26666667,20.0,66.467225,3,0.0,1.65,1.38,0.0,1.17,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,189.76666667,8.0,28.475308333,2,0.0,3.43,1.13,0.0,1.22,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,182.3,25.0,30.343241667,2,0.0,0.35,0.38,0.0,2.3,5
42.229,152.39,11.75,0,14.1,642.64,3.0,True,1,False,0.0,70.533333333,1.0,81.268366667,2,0.0,0.78,0.38,0.0,0.43,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,155.06666667,13.0,35.735866667,2,0.0,5.35,2.25,0.0,7.0,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,153.9,6.0,1.4165416667,2,0.0,4.09,1.38,0.0,0.04,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,178.63333333,24.0,18.790875,2,0.0,4.17,1.63,0.0,5.0,4
0.238,0.0,0.272,1,0.0,14.58,3.0,True,0,False,0.0,138.3,25.0,87.384058333,3,0.0,3.13,2.5,0.0,3.65,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,66.43333333300001,19.0,63.040966667,3,0.0,2.52,0.75,0.0,0.26,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,15.1,3.0,4.2108333333,1,0.0,0.04,0.13,0.0,0.57,6
12.755999999999998,21.39,15.055,1,85.1,69.77,3.0,True,0,False,0.0,93.333333333,1.0,46.094808333,1,0.0,1.91,2.0,0.0,4.7,5
131.029,126.16999999999999,114.354,0,366.03,266.87,3.0,True,0,False,0.32,75.6,7.0,45.280108333,3,0.0,1.48,2.0,0.0,1.57,2
42.82,90.53999999999999,10.67,0,0.58,13.29,2.0,True,0,False,28.77,89.333333333,1.0,16.124275,1,1.74,4.39,3.13,0.0,2.78,1
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,153.2,6.0,54.2617,0,0.0,8.87,5.13,0.0,6.09,5
45.282,34.19,57.806,0,9.19,86.61,3.0,True,0,False,0.0,94.966666667,9.0,84.81985,3,0.0,9.78,8.63,0.0,7.78,2
31.101,2.77,2.035,1,3.32,14.13,3.0,True,0,False,0.0,182.63333333,6.0,17.20615,1,0.0,0.0,0.0,0.0,0.0,4
11.117,31.3,0.7290000000000001,1,3.13,30.16,3.0,True,0,False,0.19,196.6,14.0,184.4445,3,0.0,23.13,6.75,0.0,18.78,3
0.0,0.0,0.0,1,0.0,0.0,1.0,True,1,False,0.0,24.566666667,10.0,191.98185,3,0.0,2.13,1.0,0.0,0.96,4
181.082,184.80999999999997,68.188,0,5.61,223.39,2.0,True,1,False,113.68,163.13333333,25.0,66.499783333,3,21.45,1.7,1.5,161.48,1.78,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,66.6,13.0,30.911775,1,0.0,1.0,0.13,0.0,0.74,5
513.36,292.84,71.197,0,86.19,88.13000000000001,3.0,True,0,False,86.39,45.1,25.0,315.8781,4,48.55,11.78,4.75,0.0,9.83,3
4.758,3.51,0.76,1,5.35,15.940000000000001,3.0,True,0,False,0.0,70.1,21.0,18.300633333,1,0.0,24.17,14.38,0.0,22.22,4
1.707,13.739999999999998,1.862,0,4.06,41.81,3.0,True,0,False,0.0,166.2,4.0,65.574783333,2,0.0,24.0,6.75,0.0,30.7,5
182.102,416.93999999999994,22.673,0,404.68,281.45,3.0,True,1,False,0.0,44.3,7.0,41.708191667,1,0.0,0.35,1.5,0.0,0.0,1
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,52.866666667,2.0,41.241858333,1,0.0,6.87,4.5,0.0,5.22,4
18.297,89.16,29.13300000000001,0,10.42,219.03,3.0,True,1,False,0.0,166.73333333,11.0,47.958375,1,0.0,4.26,4.38,0.0,2.61,3
68.622,11.579999999999998,59.69600000000001,1,5.29,130.48,3.0,True,1,False,0.0,118.66666667,3.0,54.303275,3,0.0,24.09,17.0,0.0,17.57,4
537.038,651.56,460.986,0,67.97,989.81,3.0,True,1,False,1.45,107.13333333,25.0,95.949725,3,0.35,5.35,2.75,0.0,4.0,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,101.2,25.0,27.851958333,2,0.0,5.13,4.38,0.0,6.22,4
0.937,1.9700000000000002,0.0,1,0.32,3.03,1.0,True,0,False,0.0,138.03333333,7.0,71.898441667,4,0.0,3.87,4.63,0.0,2.61,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,146.2,25.0,10.916416667,1,0.0,0.04,0.5,0.0,0.09,4
359.749,90.61999999999999,203.138,0,53.19,528.16,3.0,True,1,False,0.0,110.16666667,9.0,222.96986667,4,0.0,22.22,7.63,0.0,30.87,3
21.729,53.1,13.785,1,6.94,8.55,2.0,True,0,False,15.19,163.16666667,25.0,261.98793333,4,3.77,14.17,3.63,0.0,19.26,4
20.394,51.39,21.97,0,0.06,6.04,2.0,True,1,False,4.71,188.2,25.0,140.30865,4,2.55,3.39,2.0,0.0,2.96,5
131.06799999999998,153.70000000000002,61.53,0,8.65,123.67999999999999,2.0,True,1,False,73.87,105.66666667,8.0,123.30035833,4,14.55,16.22,3.38,0.0,13.04,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,166.53333333,25.0,47.873441667,0,0.0,9.04,1.88,0.0,5.96,5
44.545,110.07999999999998,53.874,1,6.65,225.13,2.0,True,0,False,29.71,209.93333333,22.0,252.81299167,4,34.13,19.65,7.38,0.0,40.13,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,165.0,25.0,70.150083333,2,0.0,6.78,5.25,0.0,5.35,5
24.721,12.29,0.0,0,0.35,6.68,4.0,False,1,True,0.0,169.3,25.0,43.87485,0,0.0,2.65,1.75,0.0,2.57,5
7.9289999999999985,34.26,0.0,1,4.35,21.23,3.0,True,0,False,0.0,157.86666667,24.0,54.3108,1,0.0,4.22,2.75,0.0,4.74,4
15.107,66.25,20.559,0,36.26,85.0,3.0,True,1,False,1.55,123.36666667,25.0,74.7489,3,0.0,5.91,3.88,0.0,9.57,3
7.381,17.26,16.444000000000006,0,0.19,15.059999999999999,3.0,True,1,False,0.0,125.8,13.0,56.810925,4,0.0,1.7,0.75,0.0,3.7,3
34.815,239.39000000000001,16.169,0,36.68,533.45,3.0,True,1,False,0.0,62.766666667,25.0,97.120241667,2,0.0,4.22,1.88,0.0,6.39,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,172.83333333,13.0,34.796733333,2,0.0,1.7,2.0,0.0,2.35,5
58.508,148.54999999999998,48.834,0,6.32,146.33,2.0,True,1,False,0.58,174.86666667,9.0,111.624875,4,0.0,14.91,4.25,0.0,15.83,4
16.037,120.83999999999999,17.042,1,2.19,146.41,3.0,True,1,False,0.0,43.966666667,9.0,26.470541667,1,0.0,1.48,1.13,0.0,1.48,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,57.133333333,24.0,34.230166667,0,0.0,0.96,1.88,0.0,1.87,6
15.675,1.8399999999999999,19.242,1,24.55,16.39,3.0,True,1,False,0.06,97.133333333,25.0,4.0197083333,2,0.0,8.35,7.63,0.0,9.57,4
33.092,245.49,3.267,1,31.84,52.06,3.0,True,1,False,0.0,86.4,21.0,34.927208333,1,0.0,1.96,1.75,0.0,3.17,6
9.844,21.479999999999997,4.234,1,0.1,11.32,1.0,True,1,False,8.06,136.6,8.0,71.065508333,4,2.65,4.35,0.5,0.0,2.48,5
533.453,1111.77,572.69,1,127.61,603.93,3.0,True,1,False,0.91,214.96666667,21.0,202.71441667,4,0.0,4.83,3.38,0.0,9.83,6
43.797,68.83,30.546,1,8.81,38.87,3.0,True,1,False,37.61,202.76666667,24.0,84.01995,3,41.16,12.13,7.5,0.0,11.65,5
0.544,4.2299999999999995,0.154,0,0.19,26.06,3.0,True,0,False,0.0,26.633333333000003,4.0,22.516383333,1,0.0,0.17,0.13,0.0,0.74,3
